date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:29	190166/190166	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:28%20GMT	https://clear2close.us/appraisal-fees/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/appraisal-fees/index.html	(from https://clear2close.us/)
16:28:30	50585/50585	---M--	200	added ('OK')	image/jpeg	etag:%2263035629-c599%22	https://clear2close.us/wp-content/uploads/2022/08/CLR-7003600.jpg	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/08/CLR-7003600.jpg	(from https://clear2close.us/)
16:28:30	184607/184607	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:29%20GMT	https://clear2close.us/continuing-education/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/continuing-education/index.html	(from https://clear2close.us/)
16:28:30	188586/188586	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:29%20GMT	https://clear2close.us/home-buyers-checklist/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/home-buyers-checklist/index.html	(from https://clear2close.us/)
16:28:31	51676/51676	---M--	200	added ('OK')	image/jpeg	etag:%226303562c-c9dc%22	https://clear2close.us/wp-content/uploads/2022/08/CLR-70060.jpg	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/08/CLR-70060.jpg	(from https://clear2close.us/)
16:28:31	188316/188316	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:30%20GMT	https://clear2close.us/home-sellers-checklist/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/home-sellers-checklist/index.html	(from https://clear2close.us/)
16:28:32	180513/180513	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:31%20GMT	https://clear2close.us/hoa-information-and-tips/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/hoa-information-and-tips/index.html	(from https://clear2close.us/)
16:28:32	306804/306804	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:31%20GMT	https://clear2close.us/blog/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/blog/index.html	(from https://clear2close.us/)
16:28:33	74449/74449	---M--	200	added ('OK')	image/jpeg	etag:%226303562c-122d1%22	https://clear2close.us/wp-content/uploads/2022/08/continued-education.jpg	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/08/continued-education.jpg	(from https://clear2close.us/)
16:28:33	210752/210752	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:32%20GMT	https://clear2close.us/meet-the-team/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/meet-the-team/index.html	(from https://clear2close.us/)
16:28:34	198473/198473	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:33%20GMT	https://clear2close.us/contact-us/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/contact-us/index.html	(from https://clear2close.us/)
16:28:34	178132/178132	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:33%20GMT	https://clear2close.us/locations/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/locations/index.html	(from https://clear2close.us/)
16:28:34	1769/1769	---M--	200	added ('OK')	image/png	etag:%22630e71be-6e9%22	https://clear2close.us/wp-content/uploads/2022/08/logo-black.png	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/08/logo-black.png	(from https://clear2close.us/)
16:28:34	163467/163467	---M--	200	added ('OK')	image/jpeg	etag:%22630356f7-27e8b%22	https://clear2close.us/wp-content/uploads/2022/08/home-about-us.jpg	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/08/home-about-us.jpg	(from https://clear2close.us/)
16:28:35	257000/257000	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Jun%202023%2010:58:34%20GMT	https://clear2close.us/about-us	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/about-us	(from https://clear2close.us/)
16:28:36	257008/257008	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Jun%202023%2010:58:36%20GMT	https://clear2close.us/services	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/services	(from https://clear2close.us/)
16:28:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Jun%202023%2010:58:36%20GMT	https://clear2close.us/contact-us	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/contact-us	(from https://clear2close.us/)
16:28:38	257008/257008	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Jun%202023%2010:58:37%20GMT	https://clear2close.us/faq	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/faq	(from https://clear2close.us/)
16:28:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Jun%202023%2010:58:38%20GMT	https://clear2close.us/contact-us	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/contact-us	(from https://clear2close.us/)
16:28:39	3951/3951	---M--	200	added ('OK')	image/png	etag:%2263031ef6-f6f%22	https://clear2close.us/wp-content/themes/click4corp-child-theme/images/click4corp-logo.png	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/themes/click4corp-child-theme/images/click4corp-logo.png	(from https://clear2close.us/)
16:28:39	15641/15641	---MCZ	200	added ('OK')	text/css	etag:W/%223f74fbf90fadcad6b6f1e773c91e06a1%22	https://hb.wpmucdn.com/clear2close.us/320dcccc-955d-4f4f-a315-f297aa2b4e03.css	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/320dcccc-955d-4f4f-a315-f297aa2b4e03.css	(from https://clear2close.us/)
16:28:41	85070/85070	---MCZ	200	added ('OK')	text/css	etag:W/%22c258cf53c533d30c3b7dd923a819e0d1%22	https://hb.wpmucdn.com/clear2close.us/0501f532-94a9-4691-b5e3-bbac2573f350.css	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/0501f532-94a9-4691-b5e3-bbac2573f350.css	(from https://clear2close.us/)
16:28:42	191517/191517	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:39%20GMT	https://clear2close.us/continued-education/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/continued-education/index.html	(from https://clear2close.us/)
16:28:42	192130/192130	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Jun%202023%2010:58:40%20GMT	https://clear2close.us/privacy-policy/	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/privacy-policy/index.html	(from https://clear2close.us/)
16:28:42	100788/100788	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214c615522741ad86edb3c081114d8cd4%22	https://hb.wpmucdn.com/clear2close.us/b7b6c369-ef10-4c64-a047-46601768327d.js	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/b7b6c369-ef10-4c64-a047-46601768327d.js	(from https://clear2close.us/)
16:28:43	274008/274008	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263031ef6-42e58%22	https://clear2close.us/wp-content/themes/Divi/js/scripts.min.js	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/themes/Divi/js/scripts.min.js	(from https://clear2close.us/)
16:28:43	14030/14030	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245caee95551e6faeed6fa7bcf6749311%22	https://hb.wpmucdn.com/clear2close.us/0be6d801-8496-4fdb-a7c5-a5d77c4abe5b.js	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/0be6d801-8496-4fdb-a7c5-a5d77c4abe5b.js	(from https://clear2close.us/)
16:28:44	158857/158857	---MCZ	200	added ('OK')	application/javascript	etag:W/%22383d2e61dce2ef04c573ca141a006fad%22	https://hb.wpmucdn.com/clear2close.us/a29db713-89b0-4f0f-9b85-722def41937e.js	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/a29db713-89b0-4f0f-9b85-722def41937e.js	(from https://clear2close.us/)
16:28:44	937/937	---MCZ	200	added ('OK')	application/javascript	etag:W/%226f4247c0a63e6d633b4cdde91927e70b%22	https://hb.wpmucdn.com/clear2close.us/0dc01e8b-f067-4152-916c-4fad53ab443b.js	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/0dc01e8b-f067-4152-916c-4fad53ab443b.js	(from https://clear2close.us/)
16:28:47	169/169	---MCZ	200	added ('OK')	text/plain	date:Thu,%2001%20Jun%202023%2010:58:46%20GMT	http://clear2close.us/robots.txt		(from https://clear2close.us/)
16:28:48	165820/165820	---MCZ	200	added ('OK')	application/javascript	etag:W/%22172e60d1848c481a05fb913607ffcc45%22	https://hb.wpmucdn.com/clear2close.us/dddb2459-aa66-48ca-bed6-4eed61018510.js	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/dddb2459-aa66-48ca-bed6-4eed61018510.js	(from https://clear2close.us/)
16:28:49	489378/489378	---MCZ	200	added ('OK')	text/css	etag:W/%2235392931031113aee9b0a02c1741bd36%22	https://hb.wpmucdn.com/clear2close.us/731d449f-232d-456b-8c3c-4f546f4b2a48.css	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/731d449f-232d-456b-8c3c-4f546f4b2a48.css	(from https://clear2close.us/title-escrow/)
16:28:49	581890/581890	---M--	200	added ('OK')	image/jpeg	etag:%2263034fe7-8e102%22	https://clear2close.us/wp-content/uploads/2022/08/home-bg-scaled.jpg	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/08/home-bg-scaled.jpg	(from https://clear2close.us/wp-content/et-cache/50475/et-core-unified-tb-50327-deferred-50475.min.css?ver=1683824311)
16:28:51	28219/28219	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Jun%202023%2010:58:50%20GMT	https://clear2close.us/wp-json/wp/v2/pages/50651	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-json/wp/v2/pages/50651.json	(from https://clear2close.us/title-escrow/)
16:28:51	2446/2446	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Jun%202023%2010:58:51%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Ftitle-escrow%2F	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-json/oembed/1.0/embed9993.json	(from https://clear2close.us/title-escrow/)
16:28:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Jun%202023%2010:58:51%20GMT	https://clear2close.us/?p=50651	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/indexc7fa.html	(from https://clear2close.us/title-escrow/)
16:28:53	2516/2516	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Jun%202023%2010:58:52%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Ftitle-escrow%2F&format=xml	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-json/oembed/1.0/embedfd15	(from https://clear2close.us/title-escrow/)
16:28:54	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%22645d97b3-9e0%22	https://clear2close.us/wp-content/et-cache/50651/et-core-unified-50651.min.css?ver=1683855283	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/et-cache/50651/et-core-unified-50651.mincc59.css	(from https://clear2close.us/title-escrow/)
16:28:54	8826/8826	---MCZ	200	added ('OK')	text/css	etag:W/%22645d97b4-227a%22	https://clear2close.us/wp-content/et-cache/50651/et-core-unified-tb-50327-deferred-50651.min.css?ver=1683855284	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/et-cache/50651/et-core-unified-tb-50327-deferred-50651.min6665.css	(from https://clear2close.us/title-escrow/)
16:28:54	239564/239564	---M--	200	added ('OK')	image/jpeg	etag:%2263345da0-3a7cc%22	https://clear2close.us/wp-content/uploads/2022/09/header-bg-image-02-scaled.jpg	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/09/header-bg-image-02-scaled.jpg	(from https://clear2close.us/title-escrow/)
16:28:55	124055/124055	---M--	200	added ('OK')	image/jpeg	etag:%22630e5e86-1e497%22	https://clear2close.us/wp-content/uploads/2022/08/title-and-secrow-vertical.jpg	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/08/title-and-secrow-vertical.jpg	(from https://clear2close.us/title-escrow/)
16:28:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Jun%202023%2010:58:55%20GMT	https://clear2close.us/contact-us	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/contact-us	(from https://clear2close.us/title-escrow/)
16:28:56	109927/109927	---M--	200	added ('OK')	image/jpeg	etag:%22630e602f-1ad67%22	https://clear2close.us/wp-content/uploads/2022/08/title-and-escrow-image-01.jpg	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/08/title-and-escrow-image-01.jpg	(from https://clear2close.us/title-escrow/)
16:28:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Jun%202023%2010:58:56%20GMT	https://clear2close.us/contact-us	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/contact-us	(from https://clear2close.us/title-escrow/)
16:28:57	176087/176087	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a9bf399a2f2fa9e9531d377cadb818cc%22	https://hb.wpmucdn.com/clear2close.us/8baad456-1d0c-4650-bc4a-c174989700b8.js	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/8baad456-1d0c-4650-bc4a-c174989700b8.js	(from https://clear2close.us/title-escrow/)
16:28:58	499875/499875	---MCZ	200	added ('OK')	text/css	etag:W/%2241a8c92f3d5df0eefb55298d68199e87%22	https://hb.wpmucdn.com/clear2close.us/089aee10-87a3-441b-9d9b-f86d3380f007.css	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/089aee10-87a3-441b-9d9b-f86d3380f007.css	(from https://clear2close.us/survey-deletion-coverage/)
16:28:58	20972/20972	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Jun%202023%2010:58:58%20GMT	https://clear2close.us/wp-json/wp/v2/pages/50670	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-json/wp/v2/pages/50670.json	(from https://clear2close.us/survey-deletion-coverage/)
16:28:59	2485/2485	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Jun%202023%2010:58:58%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fsurvey-deletion-coverage%2F	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-json/oembed/1.0/embed7be0.json	(from https://clear2close.us/survey-deletion-coverage/)
16:28:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Jun%202023%2010:58:59%20GMT	https://clear2close.us/?p=50670	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/index10d3.html	(from https://clear2close.us/survey-deletion-coverage/)
16:29:00	2558/2558	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Jun%202023%2010:59:00%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Fsurvey-deletion-coverage%2F&format=xml	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-json/oembed/1.0/embedcd63	(from https://clear2close.us/survey-deletion-coverage/)
16:29:01	2528/2528	---MCZ	200	added ('OK')	text/css	etag:W/%22645d7719-9e0%22	https://clear2close.us/wp-content/et-cache/50670/et-core-unified-50670.min.css?ver=1683846937	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/et-cache/50670/et-core-unified-50670.min12ac.css	(from https://clear2close.us/survey-deletion-coverage/)
16:29:01	195226/195226	---M--	200	added ('OK')	image/jpeg	etag:%2263345d9c-2fa9a%22	https://clear2close.us/wp-content/uploads/2022/09/header-bg-image-01-scaled.jpg	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/09/header-bg-image-01-scaled.jpg	(from https://clear2close.us/survey-deletion-coverage/)
16:29:01	15040/15040	---MCZ	200	added ('OK')	text/css	etag:W/%22645d7719-3ac0%22	https://clear2close.us/wp-content/et-cache/50670/et-core-unified-tb-50327-deferred-50670.min.css?ver=1683846937	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/et-cache/50670/et-core-unified-tb-50327-deferred-50670.min12ac.css	(from https://clear2close.us/survey-deletion-coverage/)
16:29:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Jun%202023%2010:59:01%20GMT	https://clear2close.us/contact-us	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/contact-us	(from https://clear2close.us/survey-deletion-coverage/)
16:29:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Jun%202023%2010:59:02%20GMT	https://clear2close.us/contact-us	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/contact-us	(from https://clear2close.us/survey-deletion-coverage/)
16:29:03	36385638/36385638	---M--	200	added ('OK')	video/mp4	etag:%2263036621-22b3366%22	https://clear2close.us/wp-content/uploads/2022/08/production-ID_4770380.mp4	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-content/uploads/2022/08/production-ID_4770380.mp4	(from https://clear2close.us/)
16:29:04	52302/52302	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Jun%202023%2010:59:03%20GMT	https://clear2close.us/wp-json/wp/v2/pages/50676	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-json/wp/v2/pages/50676.json	(from https://clear2close.us/texas-endorsement-explained/)
16:29:04	489378/489378	---MCZ	200	added ('OK')	text/css	etag:W/%2235392931031113aee9b0a02c1741bd36%22	https://hb.wpmucdn.com/clear2close.us/a5a1aeb1-b778-42e2-93dd-0b81ab84d7b5.css	C:/Users/shrue/OneDrive/Documents/c2c/hb.wpmucdn.com/clear2close.us/a5a1aeb1-b778-42e2-93dd-0b81ab84d7b5.css	(from https://clear2close.us/texas-endorsement-explained/)
16:29:04	2500/2500	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Jun%202023%2010:59:04%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Ftexas-endorsement-explained%2F	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-json/oembed/1.0/embedf114.json	(from https://clear2close.us/texas-endorsement-explained/)
16:29:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Jun%202023%2010:59:04%20GMT	https://clear2close.us/?p=50676	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/index4fe3.html	(from https://clear2close.us/texas-endorsement-explained/)
16:29:05	2573/2573	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Jun%202023%2010:59:05%20GMT	https://clear2close.us/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclear2close.us%2Ftexas-endorsement-explained%2F&format=xml	C:/Users/shrue/OneDrive/Documents/c2c/clear2close.us/wp-json/oembed/1.0/embedc756	(from https://clear2close.us/texas-endorsement-explained/)
